Fecha,LugarAccidente,Operador,OrigenDestino,TipoAeronave,TotalAbordo,TripulacionAbordo,PasajerosAbordo,TotalFallecidos,TripulacionFallecida,PasajerosFallecidos,FallecidosEnTierra,Longitud,Latitud
1951-12-30 00:00:00," Fairbanks, Alaska",Transocean Air Lines,Point Barrow - Umiat - Fairbanks,Curtiss C 46F-CU,4,2,2,4,2,2,0,-147.716675,64.837845
1951-12-30 00:00:00," Phoenix, Arizona",Military - U.S. Air Force,New York - Williams AFB,Douglas C-47D,28,4,24,28,4,24,0,-112.074141,33.4484367
1951-12-31 00:00:00,"Calcutta, India",Kalinga Airlines,Sin dato,Douglas C-47A,3,3,0,3,3,0,0,88.3638815,22.5726723
1952-01-02 00:00:00,"Andapa, Madagascar",Air France,Sin dato,Junkers JU-52/3m,11,3,8,6,0,0,0,49.6517827,-14.6622706
1952-01-10 00:00:00,"Com Edno, Ireland",Aer Lingus,Northolt - Dublin,Douglas DC-3,23,3,20,23,3,20,0,-7.9794599,52.865196
1952-01-19 00:00:00," Sandspit, BC, Canada",Northwest Orient Airlines,Tokyo - Elmendorf AFB,Douglas DC-4,43,3,40,36,3,33,0,-131.8281487,53.2435323
1952-01-22 00:00:00,"Elizabeth, New Jersey",American Airlines,Buffalo - Newark,Convair CV-240-0,23,3,20,23,3,20,7,-74.2107006,40.6639916
1952-02-04 00:00:00,"Kikwit, Belgian Congo",Sabena,Costermansville - Leopoldville,Douglas DC-3,15,4,11,15,4,11,0,18.808744282510744,-5.0610453
1952-02-07 00:00:00,"Kaneko, Japan",Military - U.S. Air Force,Sin dato,Boeing B-29,13,13,0,13,13,0,5,139.3286556,35.8110878
1952-02-11 00:00:00,"Elizabeth, New Jersey",National Airlines,"Newark, NJ - Miami, FL",Douglas DC-6,63,4,59,29,3,26,4,-74.2107006,40.6639916
1952-02-16 00:00:00," Burgio, Italy",Hunting Air Travel,Nice - Malta,Vickers 614 Viking 1,31,5,26,31,5,26,0,13.29015,37.599442
1952-02-19 00:00:00,"Nagpur, India",Deccan Airways,Madras - Nagpur - Delhi,Douglas DC-3,16,4,12,3,2,1,0,79.0820556,21.1498134
1952-02-19 00:00:00," Yaounde, Cameroon",STAAP,Sin dato,Consolidated  32 Liberator II,9,4,5,9,4,5,0,11.5213344,3.8689867
1952-02-28 00:00:00,"Uberlandia,  Brazil",Panair do Brasil,Rio de Janeiro - Guiana,Douglas DC-3A,8,2,6,8,2,6,0,-48.2767837,-18.9188041
1952-03-03 00:00:00,"Nice, France",Air France,Nice - Paris,SNCASE Languedoc,38,4,34,38,4,34,0,5.6043053,43.2871614
1952-03-10 00:00:00,"Cebu, Philippines",Philippine Air Lines,Cebu - Hoilo,Douglas C-47A-35-DL,3,3,0,3,3,0,0,123.9020773,10.2931062
1952-03-12 00:00:00," Sequin, Texas",Military - U.S. Air Force / U.S. Air Force,Training,Boeing B-29 / Boeing B-29,15,15,0,15,15,0,0,-99.4833733,27.6023567
1952-03-22 00:00:00," Gaspe, Quebec, Canada",Maritime Central Airways,St. Johns - Goose Bay,Douglas C-47-DL,4,1,3,4,1,3,0,-65.7527778,48.6580556
1952-03-22 00:00:00,"Frankfurt, Germany",KLM Royal Dutch Airlines,Rome - Frankfort,Douglas DC-6,47,10,37,45,9,36,0,8.6820917,50.1106444
1952-03-24 00:00:00," Gao, Africa",Société Aérienne de Tr. Tropicaux,"Gao, FWA - Nice, France",Lockheed 18 Lodestar,21,3,18,17,3,14,0,-2.2339796547843727,11.64915365
1952-03-26 00:00:00,"Moscow, Russia",Aeroflot,Sin dato,Sin dato,70,0,0,70,0,0,0,37.6174943,55.7504461
1952-03-29 00:00:00," San Felipe, Venezuela",TACA,Maiquetia - San Felipe,Douglas DC-3,12,3,9,12,3,9,0,-68.7417033,10.3394796
1952-03-30 00:00:00,"Baguio, Philippines",Philippine Air Lines,Sin dato,Douglas DC-3,29,3,26,10,2,8,0,120.5933729,16.4119945
1952-04-05 00:00:00,"New York, New York",US Airlines,"Raliegh, NC - New York, NY",Curtiss C-46F-1-CU,2,2,0,2,2,0,3,-115.17449463280128,36.1021436
1952-04-09 00:00:00,"Mihara Volcano, Japan",Japan Air Lines,Tokyo - Osaka,Martin 202,37,4,33,37,4,33,0,139.3945435,34.7269449
1952-04-10 00:00:00,"Agartala, India",Kalinga Airlines,Sin dato,Douglas C-47A,4,4,0,4,4,0,0,91.2823821,23.8312377
1952-04-11 00:00:00,"North of San Juan, Puerto Rico",Pan American World Airways,San Juan - New York City,Douglas DC-4,69,5,64,52,0,52,0,-66.4858295,18.2247706
1952-04-18 00:00:00," Whittier, California",North Continental Airlines (Robin Airlines),"Kansas City, MO - Phoenix - Burbank",Curtiss C-46F-1CU,29,3,26,29,3,26,0,-118.030839,33.9708782
1952-04-29 00:00:00," Carolina, Brazil",Pan American World Airways,Rio de Janeiro - New York City,Boeing 377-10-26 Stratocruiser,50,9,41,50,9,41,0,-47.4738762,-7.3313437
1952-04-30 00:00:00,"Delhi,  India",Deccan Airways,Madras - Delhi,Douglas DC-3,9,4,5,9,4,5,0,77.1565959,28.6600584
1952-05-05 00:00:00," Skien, Norway",Fred Olsen Flyveselskap,"Amsterdam, Netherlands - Jarsberg, Norway",Douglas C-47A,29,3,26,11,3,8,0,9.531135447537467,59.2662883
1952-05-09 00:00:00,"Ipoh, Malaysia",Garuda Indonesia Airlines,Sin dato,Douglas DC-3,17,0,0,17,0,0,0,101.0900236,4.5986817
1952-05-13 00:00:00,"Sao Paulo, Brazil",VASP,Sao Paulo - Bauru,Douglas DC-3,22,3,19,5,2,3,0,-46.6333824,-23.5506507
1952-05-24 00:00:00," Manaus, Brazil",Loide Aéreo Nacional,Sin dato,Curtiss C-46A,6,6,0,6,6,0,0,-59.9825041,-3.1316333
1952-05-26 00:00:00," Atar, Mauritania",British Overseas Airways,Tripoli - Kano,Handley Page HP-81 Hermes IV,18,8,10,1,1,0,0,-13.0543928,20.5181943
1952-06-13 00:00:00,Baltic Sea,Swedish Air Force,Radio surveillance mission,Douglas DC-3,8,3,5,8,3,5,0,-13.0543928,20.5181943
1952-06-14 00:00:00," Brighton, East Sussex, England",Morton Air Services,Croydon - Le Mans,Airspeed AS-65 Consul,8,1,7,6,1,5,0,-0.0036521,50.8726148
1952-06-24 00:00:00,"Lakenheath AFB, England",Military - U.S. Air Force,Sin dato,Boeing B-50 Superfortress,11,0,0,11,0,0,0,-1.2649062,52.5310214
1952-06-25 00:00:00," Northumberland, North Sea",Military - Royal Air Force,"Scrampton RAF Station, England",Avro Shackleton MR-1,13,2,11,11,2,9,0,-1.5109345,55.1853665
1952-07-18 00:00:00,"Whiting Field,  Milton, Florida",Military - Navy,Corpus Christi - Norfork,Fairchild packet (C119 flying boxcar),46,6,40,41,4,37,0,-87.06049210029036,30.62563385
1952-07-27 00:00:00," Rio de Janeiro, Brazil",Pan American World Airways,Rio de Janeiro - Buenos Aires,Boeing 377 Stratocruiser,27,8,19,1,0,1,0,-43.2093727,-22.9110137
1952-08-12 00:00:00,"Palmeira de Goias, Brazil",Transportes Areos Nacionales,Rio Verde - Goiania,Douglas DC-3,24,4,20,24,4,20,0,-47.9533537,-18.1516948
1952-08-21 00:00:00," Trapani, Italy",Airwork,Blackbushe - Malta - Khartoum,Handley Page HP-81 Hermes 4A,57,6,51,7,6,1,0,12.515992,38.0174321
1952-08-26 00:00:00," Khewra, West Pakistan",Military - Pakistan Air Force,Khewra - Peshawar,Bristol 170 Freighter,18,0,0,18,0,0,0,71.1052185,33.2948374
1952-08-29 00:00:00,"Kosti, Sudan",Phoenix Airlines,Juba - Wadi Halfa,Douglas DC-2-115B,4,4,0,2,2,0,0,32.6725113,13.1521864
1952-09-06 00:00:00," Farnsborough, England",Private - de Havilland Aircraft,Sin dato,de Havilland 110,1,1,0,1,1,0,29,-1.2649062,52.5310214
1952-09-10 00:00:00,"San Blas, Panama",SAM Colombia,Sin dato,Curtiss C-46,46,0,0,46,0,0,0,-77.87137226376693,9.1875975
1952-09-15 00:00:00,"Wadi Halfa, Sudan",Kalinga Airlines,Sin dato,Douglas C-47A,3,3,0,3,3,0,0,31.3718673,21.7960994
1952-10-05 00:00:00,"Skvoritsy, Russia",Aeroflot,Minsk - Leningrad,Ilyushin IL-12,21,5,19,21,5,19,0,97.7453061,64.6863136
1952-10-08 00:00:00," Tarbat Ness, Scotland",Military - Royal Air Force,Sin dato,Avro Shackleton MR-1,14,12,2,14,12,2,0,-3.7734282,57.8667589
1952-10-14 00:00:00,"San Fransisco do Paula, Brazil",Aero Brasil,Sao Paulo - Porto Alegre,Douglas DC-3,28,0,0,14,0,0,0,-53.2,-10.3333333
1952-10-16 00:00:00," Kangnung, South Korea",Military - U.S. Air Force,Sin dato,Curtiss-Wright C-46D-CU,25,4,21,25,4,21,0,128.8759523,37.7525313
1952-10-29 00:00:00," Flagstaff, Arizona",Military - U.S. Air Force,Sin dato,Boeing KC-97G Stratofreighter,16,0,0,16,0,0,0,-111.6165953319917,35.1816047
1952-11-06 00:00:00,"Lake Chad, Chad",Union Aeromaritime de Transport,Fort Lamy - Beirut,Douglas C-54B-1-DC,6,5,1,5,4,1,0,14.580180631435825,13.02085805
1952-11-07 00:00:00," Summit, Alaska",Military - U.S. Air Force,Elmendorf AFB - Big Delta,Fairchild C-119C,19,5,14,19,5,14,0,-149.111203,63.3359348
1952-11-14 00:00:00," Seoul, South Korea",Military - U.S. Air Force,Sin dato,Fairchild C-119C,44,7,37,44,7,37,0,126.9782914,37.5666791
1952-11-15 00:00:00," Anchorage, Alaska",Military - U.S. Air Force,Elemndorf AFB - Kodiak NAS,Fairchild C-119C,20,5,15,20,5,15,0,-149.894852,61.2163129
1952-11-17 00:00:00,"Shepard, Montana",Military - U.S. Air Force,"Great Falls - Denver, Colorado",Fairchild C-119C-23-FA Flying Boxcar,16,0,0,9,0,0,0,-109.6893387,45.1779987
1952-11-22 00:00:00,"Mount Gannett, Alaska",Military - U.S. Air Force,Sin dato,Douglas C-124A Globemaster,52,11,41,52,11,41,0,-148.1972325,61.242416
1952-11-28 00:00:00," Tacoma, Washington",Military - U.S. Air Force,Sin dato,Douglas C-54G (DC-4),38,7,31,37,7,30,0,-122.439874,47.2495798
1952-12-06 00:00:00," Sofia, Bulgaria",TABSO,Sofia - Varna,Lisunov Li-2,18,0,0,18,0,0,0,23.3217359,42.6977028
1952-12-06 00:00:00," Bermuda-Kindley Field, Bermuda",Cubana de Aviacion,Madrid - Azores - Bermuda - Havana,Douglas DC-4,41,8,33,37,7,30,0,-64.70328538169379,32.364576549999995
1952-12-20 00:00:00,"Moses Lake, Washington",Military - U.S. Air Force,Sin dato,Douglas C-124A Globemaster,115,10,105,87,5,82,0,-119.278077,47.1301417
1952-12-21 00:00:00," Miami, Florida",Rutas Aéreas Nacionales SA,Sin dato,Curtiss C-46D,3,3,0,3,3,0,0,-80.19362,25.7741728
1952-12-22 00:00:00,"Damascus, Syria",Syrian Air,Sin dato,Douglas DC-3,0,0,0,9,0,0,0,36.3095814,33.5130695
1952-12-25 00:00:00," Caracas, Venezuela",Avensa,Sin dato,Douglas DC-3,5,0,0,3,0,0,0,-66.8796057,10.4813175
1952-12-25 00:00:00,"Tehran, Iran",Iran Air,Abadan - Tehran,Douglas DC-3,29,4,25,27,4,23,0,51.3896004,35.6892523
1952-12-30 00:00:00,"Chinmen Island, Taiwan",Philippine Air Lines,Sin dato,Douglas DC-3,10,3,7,2,2,0,0,120.9820179,23.9739374
1953-01-05 00:00:00,"Belfast, Northern Ireland",British European Airways,Northolt - Belfast,Vickers Viking 610-1B,35,4,31,27,3,24,0,-5.9301829,54.596391
1953-01-07 00:00:00,"Issaquah, Washington",Flying Tiger Line,Seattle - Cheyenne - Fort Jackson,Douglas C-54B-10-DO,7,4,3,7,4,3,0,-122.0432974,47.5348778
1953-01-07 00:00:00,"Fish Haven, Idaho",Associated Air Transport,Boeing Field - Cheyenne,Curtiss C-46,40,3,37,40,3,37,0,-111.3963177,42.0368759
1953-01-15 00:00:00,"25 nm  Agrigento, Italy",Military -Royal Air Force,Sin dato,Vickers Valetta Mk1 / Avero Lancaster,26,10,16,26,10,16,0,12.674297,42.6384261
1953-01-26 00:00:00,"Sinnai, Sardinia, Italy",Linee Aeree Italiane,Cagliari - Rome,Douglas DC-3,19,4,15,19,4,15,0,9.2035381,39.3042403
1953-02-02 00:00:00," Newfoundland, Canada",Lancashire Aircraft Corporation (Skyways),"Lajes, Azores - Gander",Avro 685 York 1,39,6,33,39,6,33,0,-56.69629621274099,49.12120935
1953-02-03 00:00:00,"Lai Chau, Vietnam",Air Outremer,Sin dato,Douglas C-47B-15-DK,18,3,15,18,3,15,0,102.9628862,22.3048728
1953-02-07 00:00:00,"Bordeaux, France",UTA,Abidjan - Bordeaux,Douglas C-54A-5-DC,19,6,13,9,6,3,0,-0.5800364,44.841225
1953-02-09 00:00:00,"Cairo, Egypt",Military - Egyptian Air Force,Al Arish - Cairo,Curtiss-Wright C-46,40,5,35,29,5,24,0,31.2357257,30.0443879
1953-02-14 00:00:00," Mobile, Alabama",National Airlines,Miami - Orlando - New Orleans,Douglas DC-6,46,5,41,46,5,41,0,-88.0848929,30.6867339
1953-03-03 00:00:00,"Karachi, Pakistan",Canadian Pacific Air Lines,Karachi - Rangoon,de Havilland DH106 Comet 1A,11,5,6,11,5,6,0,67.0207055,24.8546842
1953-03-04 00:00:00,"Windsor Locks, Connecticut",Slick Airways,"New York, NY - Winsor Locks, CT",Curtiss C-46F,2,2,0,2,2,0,0,-72.643631,41.9281305
1953-03-14 00:00:00,"Kalasahar, India",Orient Airways,Delhi - Dacca,Convair CV-240-7,16,5,11,16,5,11,0,78.6677428,22.3511148
1953-03-17 00:00:00," Da Nang, Vietnam",Aigle Azur,Hue - Da Nang,Douglas DC-3,8,0,0,8,0,0,0,108.212,16.068
1953-03-18 00:00:00,"Random Island, Newfoundland",Military - U.S. Air Force,Lajes - Saint John’s - Rapid City,Convair RB-36H,23,5,18,23,5,18,0,-53.73042469301693,48.1446647
1953-03-18 00:00:00,"Stephenville, Newfoundland",u.s. Air Force,Stephenville - Stephenville,Boeing B-29 Superfortress,10,10,0,10,10,0,0,-58.5871146,48.5452022
1953-03-20 00:00:00,"Alvarado, California",Transocean Air Lines,Roswell - Oakland - Guam,Douglas DC-4  (C-54-10-DO),35,5,30,35,5,30,0,-113.3805684,27.6417361
1953-03-27 00:00:00,"Itapebi, Brazil",Transportes Aéreos Salvador,Sin dato,de Havilland DH-114 Heron 1B,14,2,12,14,2,12,0,-39.5320541,-15.9691891
1953-03-29 00:00:00,"Mtara, Tanganyika",Central African Airways,Nairobi - Dar-es-Salaam,Vickers 616 Viking 1B,13,5,8,13,5,8,0,29.1778624,-5.9010019
1953-04-10 00:00:00,"Miandivazo, Madagascar",Air France,Miandrivazo - Antananarivo,Junkers JU-5/-3m,15,3,12,4,3,1,0,46.4416422,-18.9249604
1953-04-10 00:00:00," Anchieta Island, Brazil",REAL,Sin dato,Doublas Dc-3,0,0,0,26,0,0,0,-53.2,-10.3333333
1953-04-10 00:00:00," Kingston, Jamaica",Caribbean International Airways,Kingston - George Town,Lockheed 18-56 LodeStar,13,3,10,13,3,10,0,-76.7928128,17.9712148
1953-04-14 00:00:00," Guwahati, India",Airways,Guwahati - Calcutta,Douglas C-47A,3,3,0,3,3,0,0,91.753943,26.1805978
1953-04-14 00:00:00,"Selleck, Washington",Miami Airlines,Spokane - Ellenburgh,Douglas DC-3 (C-47-DL),25,3,22,7,2,5,0,-121.8684444,47.3756578
1953-04-16 00:00:00,"NW of Hanoi, Vietnam",Aigle Azur,Hanoi - Na San,Douglas DC-3,30,3,27,30,3,27,0,105.54206471133,20.9963461
1953-04-20 00:00:00,"San Francisco Bay, California",Western Airlines,Los Angeles - San Francisco - Oakland,Douglas DC-6B,10,5,5,8,4,4,0,-122.30779415179862,37.71402905
1953-05-02 00:00:00," Jalalogori, West Bengal, India",British Overseas Airways,Calcutta - Delhi,de Havilland DH106 Comet 1,43,6,37,43,6,37,0,78.6677428,22.3511148
1953-05-07 00:00:00," Hartland Point, England",Military - Royal Air Force,Training,Vickers Valetta T-3,10,10,0,10,10,0,0,-4.5256855,51.0219574
1953-05-09 00:00:00,"New Delhi, India",Air India,Delh - Ahmedabad - Bombay,Douglas DC-3,18,5,13,18,5,13,0,77.2090057,28.6138954
1953-05-11 00:00:00,"Prince Rupert, BC, Canada",Canadian Pacific Air Lines,Sandpit - Prince Rupert,Consolidated PBY-5A Catalina,19,3,16,2,1,1,0,-130.32549,54.3126572
1953-05-17 00:00:00," Marshall, Texas",Delta Air Lines,Dallas - Shreveport,Douglas DC-3,20,3,17,19,3,16,0,-94.3661004,32.5447756
1953-05-24 00:00:00,"St. Louis, Missouri",Meteor Air,Teterboro - Saint Louis,Douglas DC-3,7,5,2,6,5,1,0,-90.2428756,38.6319657
1953-05-25 00:00:00,"Amsterdam, Netherlands",KLM Royal Dutch Airlines,Amsterdam - Paris,Convair CV-240-4,34,6,28,0,0,0,2,4.8936041,52.3727598
1953-05-27 00:00:00,"Goose Wade, Russia",Aeroflot,Krasnoyarsk - Novosibirsk,Li-2 / Li-2T,20,11,16,20,11,16,0,97.7453061,64.6863136
1953-06-14 00:00:00,"  Zugdidi, Georgia",Aeroflot,Krasnodar - Tbilisi,Ilyushin IL-2,18,6,12,18,6,12,0,41.8713297,42.5067616
1953-06-15 00:00:00,"San Ramon Mtns., Costa Rica",LACSA,Palmar Sur - San Isidoro,Douglas DC-3,17,3,14,9,3,6,0,-84.0739102,10.2735633
1953-06-15 00:00:00," Reo Copiapo, Chile",LAN Chile,Copiapó - Santiago,Lockheed 18 Loadstar,7,2,5,7,2,5,0,-71.3187697,-31.7613365
1953-06-16 00:00:00,"Mount Phou-Lassy, Indochina",Aigle Azur,Vientiane - Saigon,Douglas DC-3,34,3,31,34,3,31,0,5.728703,45.1850975
1953-06-17 00:00:00,"Sao Paulo, Brazil",Panair do Brasil,London - Bueno Aires,Lockheed 049-46-21 Constellation,17,7,10,17,7,10,0,-46.6333824,-23.5506507
1953-06-18 00:00:00,"Tachikawa AFB, Tokyo, Japan",Military - U.S. Air Force,Tachikawa AB - Kimpo AB,Douglas C-124A Globemaster II,129,7,122,129,7,122,0,139.2394179,36.5748441
1953-07-12 00:00:00,"Pacific Ocean, Wake Island",Transocean Air Lines,Wake Island - Honolulu - Oakland,Douglas DC-6A,58,8,50,58,8,50,0,166.64921739111432,19.28988935
1953-07-17 00:00:00," Milton, Florida",Military - U.S. Navy,Whitting NAS - Norfolk NB,Fairchild R4Q-2,46,6,40,44,5,39,0,-87.0396881,30.6324149
1953-07-27 00:00:00," Kanggye, North Korea",Aeroflot,Sin dato,Ilyushin IL-12,21,6,15,21,6,15,0,126.5975399,40.9659004
1953-08-03 00:00:00," Fethiye Point, Turkey",Air France,Rome - Beirut,Lockheed L- 749A Constellation,42,8,34,4,0,4,0,29.1241019,36.5472363
1953-08-03 00:00:00,"Sharjah, United Arab Emirates",Orient Airways,Karachi - Jeddah,Douglas DC-3,25,4,21,1,0,1,0,55.3882729,25.3575436
1953-08-05 00:00:00, Irish coast,Military - U.S. Air Force,Travis - Lakenheath,Convair B-36,23,23,0,19,19,0,0,55.3882729,25.3575436
1953-08-18 00:00:00," San Diego, California",Aerovias Contreras,Sin dato,Curtiss C-46A,2,2,0,2,2,0,0,-117.1627728,32.7174202
1953-09-01 00:00:00," Barcelonnette, France",Air France,Paris - Nice - Beirut - Baghdad - Karachi - Calcutta,Lockheed 749A Constellation,42,9,33,42,9,33,0,6.6513554,44.3862043
1953-09-01 00:00:00,"Vail, Washington",Regina Cargo Airlines,Fort Ord - McChord,Douglas DC-3,21,2,19,21,2,19,0,-122.6562348,46.8451007
1953-09-08 00:00:00,"San Andres, Honduras",TACA,San Pedro - San Andres,Douglas C-47A,3,3,0,3,3,0,0,-88.5507877,14.2217534
1953-09-14 00:00:00,"Chablekal, Mexico",Transportes Aéreos Mexicanos,Campeche - Mérida,Douglas C-47A,2,2,0,1,1,0,0,-89.577196,21.095685
1953-09-16 00:00:00,"Albany, New York",American Airlines,Boston - Hartford - Albany - Chicago,Convair CV-240-0,28,3,25,28,3,25,0,-72.6923422,41.7807041
1953-09-25 00:00:00,"Ankara, Turkey",Devlet Hava Yollari,Ankara - Van,Douglas DC-3,21,5,16,5,4,1,0,32.8540482,39.9207886
1953-09-28 00:00:00,"Louisville, Kentucky",Resort Airlines,Philadelphia - Louisville,Curtiss C-46F-1-CU,41,3,38,25,3,22,0,-85.759407,38.2542376
1953-10-14 00:00:00,"Frankfurt, Germany",Sabena,Salzburg - Frankfurt - Brussels,Convair CV-240-12,44,4,40,44,4,40,0,8.6820917,50.1106444
1953-10-17 00:00:00,"Lai Chau, Vietnam",Compagnie Sila,Sin dato,Douglas C-47B,7,7,0,2,2,0,0,102.9628862,22.3048728
1953-10-19 00:00:00,"New York City, New York",Eastern Air Lines,New York City - San Juan,Lockheed 749A Constellation,27,5,22,2,0,2,0,-73.9527658,40.7830439
1953-10-19 00:00:00," Monterrey, Mexico",Aerovias Contreras,Monterrey - Falcon Dam,Douglas C-46A-CU ( DC-3),21,3,18,21,3,18,0,-70.5808301,-33.525743
1953-10-27 00:00:00," Magadan, Russia",Aeroflot,Magadan - Okhotsk - Nikolayevsk-on-Amur - Khabarovsk,Ilyushin IL-12,32,5,27,22,5,17,0,154.014726,63.5515028
1953-10-29 00:00:00," Half Moon Bay, California",British Commonwealth Pacific Airlines,Sydney - Honolulu - San Francisco,Douglas DC-6,19,8,11,19,8,11,0,-122.428586,37.4635519
1953-10-31 00:00:00,"Kharkov. Ukraine, Russia",Aeroflot,Rostov-on-Don - Kharkiv - Moscow,Li-2,16,5,11,15,5,10,0,97.7453061,64.6863136
1953-11-03 00:00:00,"Tarabuco, Bolivia",Lloyd Aereo Boliviano,Camiri - Sucre,Douglas DC-3,28,3,25,28,3,25,0,-64.9150438,-19.1824227
1953-11-11 00:00:00," Argyll, Scotland",Military - Royal Air Force,Training,Avro Shackleton MR-2,10,10,0,10,10,0,0,-5.945163898496433,55.97067925
1953-12-04 00:00:00," Guaderrama, Spain",Aviaco,Bilbao - Madrid,Bristol 170 Freighter 21,33,5,28,23,1,22,0,-4.8379791,39.3260685
1953-12-12 00:00:00,"Nagpur, India",Indian Airlines,New Delhi - Nagpur - Madras,Douglas DC-3,14,4,10,13,3,10,0,79.0820556,21.1498134
1953-12-15 00:00:00,"Tecpan Mt., Guatemala",Aviateca,Brownsville - Guatemala City,Curtiss C-46D,2,2,0,2,2,0,0,-90.9920691,14.7612884
1953-12-15 00:00:00," Cairo, Egypt",Misair,Cairo - Luxor,VC-Viking,6,1,5,6,1,5,0,31.2357257,30.0443879
1953-12-17 00:00:00,"Guam, Mariana Islands",Military - U.S. Air Force,Sin dato,Boeing B-29,16,10,6,11,6,5,8,144.75755102972062,13.4501257
1953-12-19 00:00:00,"Zurich, Switzerland",Sabena,Brussels - Zurich,Convair CV-240,44,3,41,1,0,1,0,8.5410422,47.3744489
1953-12-21 00:00:00,"Dah-el-Kadeeb, Syria",Syrian Airways,Sin dato,Douglas DC-3,15,0,0,9,0,0,0,39.0494106,34.6401861
1954-01-02 00:00:00,"Herat, Afghanistan",Ariana Afghan Airlines,Sin dato,Douglas DC-3,21,0,0,21,0,0,0,62.2164003,34.3508273
1954-01-05 00:00:00,"Lapseki, Turkey",Devlet Hava Yollari,Istanbull - Bandirma - Canakkal7,Douglas DC-3,10,5,5,4,2,2,0,26.6845988,40.3443437
1954-01-06 00:00:00," Aldbury, England",Military -Royal Air Force,Bovingdon AF - Thorney Island,Vickers Valetta,17,4,13,16,4,12,0,-0.6015429,51.8022069
1954-01-10 00:00:00," Elba, Italy",British Overseas Airways,Rome - London,de Havilland DH106 Comet 1,35,6,29,35,6,29,0,10.340278678735023,42.7902166
1954-01-11 00:00:00,"Manizales, Colombia",AVIANCA,Medellin  - Armenia,Douglas DC-3,21,3,18,21,3,18,0,-75.5066661,5.0668907
1954-01-12 00:00:00,"Prague, Czech Republic",Czech Airlines,Prague - Ostrava,Douglas C-47 Skytrain (DC-3),18,4,14,13,4,9,0,14.4212535,50.0874654
1954-01-13 00:00:00,"Signal Hill, California",Military - U.S. Air Force,Williams AFB  - Long Beach,F-88 Sabre Jet,1,1,0,1,1,0,6,-118.168259,33.804826
1954-01-14 00:00:00,"Rome, Italy",Philippine Air Lines,"Beirut, Lebanon - Rome, Italy",Douglas DC-6,16,7,9,16,7,9,0,12.4829321,41.8933203
1954-01-20 00:00:00,"Kansas City, Missouri",Zantop Air Transport,Jackson  - Kansas City,Douglas DC-3A,3,3,0,3,3,0,0,-94.5781416,39.100105
1954-02-01 00:00:00," Hokkaido, Japan",Military - U.S. Air Force,Misawa - Chitose,Curtiss-Wright C46D-CU,35,5,30,35,5,30,0,142.8197834,43.4519831
1954-02-05 00:00:00,"Susitna Valley, Alaska",Military - U.S. Air Force,Ladd AFB - Elemndorf AFB,Douglas C-47,16,16,0,10,10,0,0,-150.0465516757023,62.13190395
1954-02-12 00:00:00," Gozo, Malta",Military - Royal Air Force,Military exercise,Avro Shackleton MR-2,10,10,0,10,10,0,0,14.25825649123654,36.0467778
1954-02-25 00:00:00,"New Delhi, India",Indian Airlines,Test flight,Douglas DC-3,3,3,0,3,3,0,0,77.2090057,28.6138954
1954-02-26 00:00:00,"Wright, Wyoming",Western Airlines,Salt Lake City - Cedar City - Rapid City,Convair CV-240,9,3,6,9,3,6,0,-105.484825,43.751281
1954-03-04 00:00:00," St. Etienne de Tinee, France",Military - U.S. Air Force,"Tripoli, Libya - Hahn, W Germany",Douglas C-47A-DL,20,2,18,20,2,18,0,6.9249179,44.2564013
1954-03-13 00:00:00,"Dien Bien Phu, South Vietnam",Aigle Azur,Sin dato,C-46,0,0,0,0,0,0,0,13.4117863,52.5398428
1954-03-13 00:00:00,"Kallang Airport, Singapore",British Overseas Airways,Australia - London,Lockheed 749A-79-33 Constellation,40,9,31,33,2,31,0,103.87358623307097,1.30740895
1954-03-14 00:00:00," Mackay, Australia",Queensland Airlines,Mackay - Rockhampton,Douglas C-47A,2,2,0,2,2,0,0,149.1865149,-21.141956
1954-03-19 00:00:00," Lothian, Maryland",Military - U.S. Air Force,"Oklahoma - Long Island, NY",Fairchild C-110F,18,6,12,18,6,12,0,-76.6159457,38.8297276
